ensemble_cluster_id,product_idx,supermarket,source,confidence,reason
3111,48868,Sains,llm_completion,0.75,"Jude's Gooey Chocolate Brownie is the same core product (chocolate brownie ice cream tub). Volume 460ml is close to cluster range (480-500ml), minor variance ac"
3209,64329,Tesco,llm_completion,0.75,"Häagen-Dazs brand, Caramel flavour variant, similar volume (460ml vs 400-450g/ml in cluster). 'Caramel Swirl' is a minor flavour variation from 'Caramel, Biscui"
2726,37412,Sains,llm_completion,0.75,Ginger & Garlic paste/puree match the cluster's core product (ginger & garlic mixed). Fudco is a different brand but acceptable as it's the same unbranded core 
4299,56575,Tesco,llm_completion,0.75,"Same core product (apple slices, Tesco own-brand). Weight difference (300g vs 375-385g) is minor variation typical across supermarket own-brands for same produc"
3554,19292,Morrisons,llm_completion,0.75,Sweet & Smoky flavour matches cluster core product. Morrisons Savers is own-brand equivalent. Weight difference (210g vs 160-170g) is minor variance acceptable 
3523,18358,Morrisons,llm_completion,0.75,Morrisons Market Street Cooked Sliced Chicken appears to be the own-brand equivalent of the cluster's cooked sliced chicken products. All items in cluster are p
101,20579,Morrisons,llm_completion,0.75,"Tetley Decaf Tea Bags matches brand and variety. However, pack count (160 bags) and weight (500g) are not explicitly stated in candidate A, creating minor uncer"
4694,33385,Sains,llm_completion,0.75,"Same core product (sesame seeds), same variety (plain/unseasoned), similar weight (50g vs 42.6-43g cluster). Different brand (Sainsbury's vs Schwartz) and sligh"
452,18643,Morrisons,llm_completion,0.75,"Morrisons The Best Thickly Sliced Red Onion matches the cluster's core product (sliced red onions). Weight is 120g vs cluster's 150-180g, which is a minor varia"
2089,43466,Sains,llm_completion,0.75,"Sainsbury's Pears, Ripe & Ready x4 matches the cluster's core product: own-brand pears, 4-pack, ready-to-eat ripeness. Weight not specified in candidate but ali"
3492,19216,Morrisons,llm_completion,0.75,"Roast Chicken Breast sliced deli product from Morrisons own-brand. Core product matches (roast chicken breast), though weight is slightly lower (100g vs 115-120"
3129,26327,Morrisons,llm_completion,0.75,"Malteser Ice Cream Bar matches brand and variety. However, cluster specifies 4-pack at 200ml total (50ml each), while candidate A shows 150g single bar with no "
5003,32533,Sains,llm_completion,0.75,"Same brand (Whitworths) and variety (Sunny Raisins), similar weight (220g vs 250g cluster average), same multi-pack format (6 packs). Minor weight difference an"
5031,20243,Morrisons,llm_completion,0.75,"Yazoo brand chocolate milk drink, but 300ml vs 400ml cluster standard - different volume size is a mismatch, though it's the closest product by brand and variet"
10386,15388,ASDA,llm_completion,0.72,"ASDA Chopped Mixed Nuts is the same core product (chopped mixed nuts) as the cluster. However, it's 150g vs 200g in the cluster, which is a weight mismatch. Own"
13867,5817,ASDA,llm_completion,0.72,"ASDA Really Creamy Caramel Fudge Ice Cream 900ml matches the core product (caramel/toffee + vanilla flavour ice cream, 900ml). While 'Fudge' adds a slight flavo"
3501,44219,Sains,llm_completion,0.72,Wafer thin cooked chicken slices in similar weight range (150g vs 120-200g cluster). Deli Express is a branded product but represents the same core product cate
9532,52813,Tesco,llm_completion,0.72,"Tesco Finest Baby Potato Salad is a potato salad product from a premium own-brand line (Finest), matching the premium positioning of ASDA Extra Special, Morriso"
9347,14303,ASDA,llm_completion,0.72,Moroccan spiced falafel matching cluster variety and flavor. Similar weight range (220g vs 170-180g cluster). ASDA own-brand acceptable as equivalent to branded
9107,57938,Tesco,llm_completion,0.95,"Same brand (Tarczynski), same variety (Poultry Kabanos), same weight (105g). Candidate A explicitly states 'With Pork' which is likely the standard formulation "
9480,16434,ASDA,llm_completion,0.95,"Wildlife Choobs Kids Strawberry yogurt tubes, 220g matches cluster. Same brand (Wildlife), same product line (Choobs), same flavour (Strawberry), same weight (2"
8134,64647,Tesco,llm_completion,0.95,"Stella Artois Premium Lager, 18x284ml bottles, 5112ml total - exact match to Sainsbury's listing in cluster. Same brand, variety, pack count, and volume as the "
1354,59271,Tesco,llm_completion,0.95,"Tilda Easy Cook Long Grain Rice 1kg matches the cluster's core product: Easy Cook variety, Long Grain type, white rice, 1kg weight. Brand difference (Tilda vs A"
3666,21865,Morrisons,llm_completion,0.95,"Nestle Shreddies Original Cereal matches the cluster - same brand (Nestle), same variety (Original), similar weight (450g vs 400g/460g cluster range), same prod"
8081,57723,Tesco,llm_completion,0.95,"Same brand (Carling), same variety (Original Lager), same pack count (10), virtually identical volume (4400ml vs 4405.3ml, minor rounding difference in cluster "
3736,50940,Tesco,llm_completion,0.95,"Same brand (Fuel10K), same variety (Chocolate Breakfast/Liquid Breakfast), same volume (330ml). Matches cluster across all key attributes."
3753,30153,Morrisons,llm_completion,0.95,"Same brand (Weetabix On The Go), same variety (Strawberry), same volume (250ml), same pack format (breakfast drink). Matches cluster perfectly."
11254,45824,Sains,llm_completion,0.95,"Pukka Steak Microwaveable Shortcrust Pies x2 matches the cluster: same brand (Pukka), same variety (Steak), same pack count (2), same product category (microwav"
11008,4430,ASDA,llm_completion,0.95,"Ableforth's Bathtub Gin brand, dry gin variety, 700ml volume. 'Double Infused' is a variant descriptor but represents the same core product line as the standard"
95,58675,Tesco,llm_completion,0.95,"Peppermint tea variety, 40 tea bags pack count matches cluster. Only difference is weight (60g vs 80g in cluster), but this is a minor variation in the same cor"
3770,22684,Morrisons,llm_completion,0.95,"Morrisons Original Oats 750g matches the cluster's core product (ready/plain oats, 750g). Own-brand equivalents across different supermarkets are acceptable per"
10893,39532,Sains,llm_completion,0.95,"Lambrini brand, lightly sparkling perry/original variety, 125cl/1250ml volume matches cluster exactly. Only difference is 'Original' vs 'Lightly Sparkling Perry"
3774,31584,Sains,llm_completion,0.95,"Sainsbury's Granola, Raisin, Nut & Honey 1kg matches the core product: granola with raisins and almonds/nuts, honey flavoring, 1kg size. Own-brand equivalents a"
350,28590,Morrisons,llm_completion,0.95,"Morrisons Crispy Leaf Mix — 200g matches the core product: mixed leaf salad variety, 200g weight, own-brand equivalent across UK supermarkets"
11926,43307,Sains,llm_completion,0.95,"Same variety (Gala/Royal Gala apples), same pack count (x6), own-brand from different supermarket (Sainsbury's vs Morrisons/Tesco). Core unbranded product is id"
3893,61075,Tesco,llm_completion,0.95,"Tesco Soft Cheese 50% Less Fat Garlic & Herb matches the cluster's core product: soft cheese, garlic & herb flavour, reduced fat (50% less fat), 200g weight. Ow"
4018,44752,Sains,llm_completion,0.95,"Same core product: Red Thai infused salmon fillets, 220g, same brand (Harbour Salmon Co. is Young's product line), boneless fillets with Red Thai flavoring"
9472,51323,Tesco,llm_completion,0.95,"4 snack pork pies, 260g pack size matches cluster. Different brand (Eastmans vs Morrisons/Sainsbury's own-brand) but same core product specification."
14110,9795,ASDA,llm_completion,0.95,165g garlic doughballs matching cluster weight and core product. ASDA own-brand equivalent to Sainsbury's and Tesco branded versions of the same core product.
11222,5495,ASDA,llm_completion,0.95,"COOK by ASDA Mediterranean Veg Mix 500g matches the core product: chargrilled/prepared Mediterranean vegetables, 500g pack, same supermarket own-brand category "
979,38030,Sains,llm_completion,0.95,"Same brand (Dr. Oetker/Sainsbury's Taste the Difference), same variety (American Peppermint Extract), same format (liquid extract), similar volume (38ml vs 35ml"
3064,30139,Morrisons,llm_completion,0.95,"The Lions Kingdom Ostrich Steak, 250g pack size, matches the cluster's brand, variety (ostrich steak), and weight. The 'sous-vide' preparation method in cluster"
863,38960,Sains,llm_completion,0.95,"Sainsbury's Apple & Pear Juice Drink, No Added Sugar matches the core product (apple & pear, no added sugar) of the cluster. Volume difference (1L vs 750ml) is "
8819,43857,Sains,llm_completion,0.95,"Wildlife Choobs Kids brand match, strawberry/raspberry/apricot variety matches cluster variety, 222g ≈ 220g (6x37g pack), same yogurt tubes product type"
11604,44783,Sains,llm_completion,0.95,"Sainsbury's Diane Sauce matches the core product (Diane Sauce) from the cluster. While the weight is smaller (150g vs 180-200g), it is the same variety/flavour "
884,39498,Sains,llm_completion,0.95,"Same brand (Tropicana), same variety (Orange & Mango), same volume (1500ml), same pack format. Candidate A is the exact match to the cluster products from ASDA "
11573,61217,Tesco,llm_completion,0.95,"Same core product: beef mince, 5% fat (lean), 500g weight. Tesco own-brand equivalent to Morrisons and Sainsbury's own-brand mince. Only difference is Tesco inc"
3244,44125,Sains,llm_completion,0.95,"Sainsbury's West Country Creamy Fudge Yogurt matches the cluster's core product: fudge flavored yogurt, 150g. All three are premium own-brand fudge yogurts (ASD"
1765,32546,Sains,llm_completion,0.95,"Mrs Crimble's brand, Gluten Free Chocolate Macaroons, x6 pack count. Weight not specified in candidate but matches cluster's core product (190-195g range). Same"
3144,59810,Tesco,llm_completion,0.95,"Same brand (Nuii), same variety (Caramelised Salted Almond & New Zealand Honey), same pack count (3 sticks), similar volume (270ml vs 204g - minor format differ"
13637,888,ASDA,llm_completion,0.95,"ASDA Crisp & Tender Rainbow Chard 200g matches the core product (rainbow chard, 200g) from Sainsbury's and Tesco. Own-brand variants of the same unbranded produ"
5283,55992,Tesco,llm_completion,0.95,"Same brand (Space Raiders), same flavor (Beef), same product type (corn snacks/crisps), similar weight (78g vs 80g cluster), same multipack format (6x13g). Mino"
11693,1051,ASDA,llm_completion,0.95,ASDA Sweet & Tender Unwashed Sliced Spring Greens 300g matches the core product - sliced greens in 300g format. Own-brand variants of same core product across d
1418,34153,Sains,llm_completion,0.95,"Same core product: Ricotta & Spinach Tortelloni, 250g. Sainsbury's own-brand equivalent matches the unbranded core product from ASDA and Morrisons. Gluten-free "
8315,23998,Morrisons,llm_completion,0.95,"Rathbones Self Raising Flour 1000g matches the core product (self raising flour, same weight). Different brand from cluster (Homepride), but both are branded pr"
9072,37758,Sains,llm_completion,0.95,"Same brand (Moo Free), same weight (20g), same format (chocolate bar). Only difference is flavour (Original vs Fizzy Orange), but cluster shows Original variety"
3190,26782,Morrisons,llm_completion,0.95,"Same core product: 6 chocolate eclairs, 160g pack size. Own-brand variants from different UK supermarkets (ASDA, Tesco, Morrisons) are allowed when the unbrande"
3580,18494,Morrisons,llm_completion,0.95,"Morrisons Carvery Turkey 120g matches the cluster: same core product (roast turkey breast), same weight (120g) as Tesco, own-brand equivalent across different s"
4685,21415,Morrisons,llm_completion,0.95,"Same core product (Ground Allspice), same brand (Schwartz), similar weight (37.1g vs 40-45g in cluster), same pack type (jar/container)"
13239,15460,ASDA,llm_completion,0.95,"Mirabeau brand match, rosé variety, 750ml volume. Different specific product line (Forever Summer vs X Côtes de Provence/Pure Provence) but same core Mirabeau r"
2189,29538,Morrisons,llm_completion,0.95,"Same brand (Bacardi), same variety (Carta Blanca White Rum), same volume (1000ml). Matches cluster exactly."
10023,7685,ASDA,llm_completion,0.95,"Same brand (Crosse & Blackwell), same variety (Minestrone), same weight (400g), same pack count (1). Candidate A is a shortened version of the cluster product n"
13857,26676,Morrisons,llm_completion,0.95,"Morrisons Chicken Curry & Rice 400g matches the cluster's core product: chicken curry with rice, 400g ready meal. Own-brand of different supermarket is acceptab"
6420,22415,Morrisons,llm_completion,0.95,Sweet & Sour Chinese Cooking Sauce in 425g matches the core product (sweet & sour sauce) and weight of the cluster. Different brand (Sharwood's vs own-brand) is
6311,62268,Tesco,llm_completion,0.95,"Same brand (Ribena), same variety (No Added Sugar Strawberry), same pack format (6x250ml cartons), same total volume (1500ml)"
4723,53488,Tesco,llm_completion,0.95,"Same core product: whole star anise spice. Own-brand (Tesco) matches cluster pattern of different supermarket own-brands (ASDA, Sainsbury's). Weight variance (1"
2101,54634,Tesco,llm_completion,0.95,"Both are packaged ice cubes at 1000g/1kg. While brand differs (Ice Club vs The Ice Co.), the core product is identical: ready-made ice cubes in same weight. Own"
13288,11339,ASDA,llm_completion,0.95,"Same brand (Pepsi), same variety (Cola), same pack count (24 cans), same volume (7833.3ml vs 7920ml - minor variation likely due to rounding/measurement)"
12766,8295,ASDA,llm_completion,0.95,"Same brand (Encona), same volume (220ml), same product category (sauce). However, different variety/flavour (Jamaican Scotch Bonnet vs Thai Sweet Chilli), so te"
4948,22939,Morrisons,llm_completion,0.95,"Maggi brand, Piri Piri flavour, 27g weight. Slight variation in product name ('Juicy Smoky' vs 'Sizzling 'n' Spicy Juicy' or 'So Juicy') but core product is ide"
14100,28099,Morrisons,llm_completion,0.95,"Morrisons Extra Thick Unsmoked at 300g matches the cluster's core product: unsmoked, thick cut back bacon, 300g weight. Own-brand equivalent across different su"
13248,17490,Morrisons,llm_completion,0.95,"Nestle Nido Instant Full Cream Milk Powder, 400g matches the cluster brand, product type, and weight exactly. Minor naming variation (no 'Tin' specified) is acc"
5931,46628,Sains,llm_completion,0.95,"St. Pierre Chocolate Chip Brioche Swirls x6 matches the cluster's core product: branded (St. Pierre), chocolate chip brioche swirls variety, x6 pack count. ASDA"
4787,22609,Morrisons,llm_completion,0.95,"Morrisons Ground White Pepper 25g matches the cluster's core product (ground white pepper, 25g). Brand differs (Morrisons own-brand vs Saxa), but unbranded core"
13058,9808,ASDA,llm_completion,0.95,Pizza Express Sloppy Giuseppe brand and variety match cluster. Weight is 292g matching Tesco listing. The 'Spicy Beef' descriptor in candidate A aligns with the
5728,32703,Sains,llm_completion,0.95,"Same brand (Mr Freeze), same variety (Freeze Pops), same pack count (20x45ml), same total volume (900ml). Calypso is a Sainsbury's sub-brand but the core produc"
5690,51470,Tesco,llm_completion,0.95,"Shloer brand, pink/celebration variety, 750ml volume, same pack count (single bottle). Matches cluster's pink bubbly Shloer 750ml specification."
10480,55176,Tesco,llm_completion,0.95,"Blue Dragon Rice Vinegar 150ml matches the cluster's Blue Dragon White Rice Vinegar 150ml - same brand, same core product (rice vinegar), same volume. The clust"
2786,26345,Morrisons,llm_completion,0.95,"Linda McCartney's Vegetarian Lincolnshire Sausages, 6 pack, 300g - matches brand, variety, pack count, and weight of cluster"
5319,31314,Sains,llm_completion,0.95,"Hula Hoops Cheese & Onion branded product, multipack format (6x24g = 144g vs cluster 140g, minor weight variance acceptable for same SKU), same flavor and brand"
5211,19655,Morrisons,llm_completion,0.95,"Oatly brand, whole oat drink, 1000ml volume. Matches the cluster's core product (Oatly The Original Whole Oat Drink). 'Ambient' is likely a variant descriptor f"
10784,57369,Tesco,llm_completion,0.95,Mar De Frades Albarino is the same Portuguese white wine variety (Alvarinho/Albarino are alternate spellings of the same grape) in 750ml bottle as the cluster's
14141,29633,Morrisons,llm_completion,0.95,"Morrisons Strawberry & Vanilla Jumbo Swiss Roll matches the cluster's core product: same type (Jumbo Swiss Roll), same flavour combination (Strawberry & Vanilla"
7527,38995,Sains,llm_completion,0.95,"Sainsbury's Alcohol Free Rosé matches the cluster's core product: alcohol-free rosé wine, 750ml. Same variety (alcohol-free rosé), same volume, own-brand equiva"
12404,23098,Morrisons,llm_completion,0.95,"Same core product: rapeseed oil, 1000ml volume. Goldenfields is a different brand than Sainsbury's/Tesco own-brands, but the unbranded core product (rapeseed oi"
5124,58081,Tesco,llm_completion,0.95,"Alpro brand, plant-based semi milk, 750ml volume. 'This is Not M*lk' is Alpro's product line name for their plant-based drinks, matching the 'Plant-Based Semi M"
4182,17862,Morrisons,llm_completion,0.95,"Red kidney beans in water, 240g. Matches cluster variety and weight. Brand difference (Sea Isle vs ASDA/Sainsbury's) is acceptable as core product is identical."
4255,35881,Sains,llm_completion,0.95,"Same core product: hot smoked mackerel fillets, sweetcured variety, 110g weight. Sainsbury's own-brand equivalent to ASDA/Tesco cluster products with matching s"
12421,28724,Morrisons,llm_completion,0.95,M Organic is Morrisons' own-brand equivalent to Sainsbury's SO Organic and Tesco Organic. All three are organic squeezy clear honey in 340g packs - same core pr
10180,7664,ASDA,llm_completion,0.95,"Same brand (Crosse & Blackwell), same core flavor (cream of roasted/roast mushroom), same weight (400g), same pack count (1). Minor naming variation between 'Ro"
10606,49586,Tesco,llm_completion,0.95,"Loaf tin cake liners, pack of 20. Same core product as cluster (Morrisons and Sainsbury's versions). Different brand (Create vs own-brand) but same unbranded pr"
2541,63037,Tesco,llm_completion,0.95,"Same brand (Echo Falls), same volume (750ml), but different variety (Fruit Fusion Orchard Fruits vs White Zinfandel) - this is NOT a match. Reviewing all option"
5396,20785,Morrisons,llm_completion,0.95,"Same brand (McCoy's), same flavour (Chip Shop Curry Sauce), same weight (150g), same pack count (6x25g). Candidate A is the truncated version of the same produc"
10342,7690,ASDA,llm_completion,0.95,"Same brand (Crosse & Blackwell), same variety (Cream of Tomato), same weight (400g). Minor wording difference ('Cream of Tomato' vs 'Cream Of Tomato Soup') is s"
13152,27908,Morrisons,llm_completion,0.95,"Fruit Shoot branded, Apple & Blackcurrant flavour, 800ml volume, 4x200ml pack count - matches cluster exactly"
9204,13580,ASDA,llm_completion,0.92,"Same brand (Cypressa), same variety (Black Pitted Olives In Brine), same core product. Weight differs (450g vs 340g/354g in cluster) but this is a size variant "
11451,38621,Sains,llm_completion,0.92,"Ribena brand, blackcurrant flavour, 850ml volume. 'Light' variant is functionally equivalent to 'No Added Sugar' - both indicate reduced sugar formulations of t"
12132,7550,ASDA,llm_completion,0.92,"Napolina branded chopped tomatoes, 4x400g pack (1595.7g ≈ 1600g), same variety (chopped tomatoes in tomato juice). Minor weight variation (1595.7g vs 1600g) is "
633,19482,Morrisons,llm_completion,0.92,The Laughing Cow Light Blue variant matches the cluster's brand and product line (Laughing Cow cheese triangles). Weight (125g) is very close to cluster range (
13785,12113,ASDA,llm_completion,0.92,"Little Dish Mild Chicken Tikka 1-5 Yrs is 200g, same brand as Annabel Karmel (Little Dish is Annabel Karmel's own brand), same variety (Chicken Tikka), same wei"
11234,5890,ASDA,llm_completion,0.85,"Both cluster items are triple cooked chips 750g. ASDA Extra Special Skin On Beef Dripping Chunky Chips is 750g premium chips product, closest match to the premi"
10391,59523,Tesco,llm_completion,0.85,"KTC Broken Vermicelli 500g is vermicelli pasta in 500g pack. While 'broken' indicates a different cut/variety than the Italian vermicelli in cluster, it is the "
10438,16174,ASDA,llm_completion,0.85,"Canderel Sucralose product, 75g total quantity (75 tablets × standard tablet weight matches jar content), same brand and variety as cluster"
11239,53273,Tesco,llm_completion,0.85,"Both candidates A and B are Valencia Orange Juice Ice Lollies from Tesco with 4 pack count and ~292ml total volume, matching the cluster's Valencia Orange flavo"
1452,54838,Tesco,llm_completion,0.85,"Jacobs Biscuits For Cheese is the same core product as the cluster (cheese biscuits). Weight difference (300g vs 250g) is minor variation across retailers, acce"
1574,32883,Sains,llm_completion,0.85,"McVitie's Hobnobs Milk Chocolate, same brand and variety. However, 431g single pack differs from cluster's 524g twin pack (2x262g), so not a perfect match but c"
10490,15820,ASDA,llm_completion,0.85,"Same core product (shortcrust pastry mix), same category/variety. Own-brand variants from different supermarkets are acceptable. Weight differs slightly (450g v"
1947,57397,Tesco,llm_completion,0.85,"Same brand (Mugshot), same variety (Roast Chicken Pasta), same flavor profile. Weight is 55g vs cluster's 68g+ which is a difference, but this appears to be the"
14141,10572,ASDA,llm_completion,0.85,Both cluster items are Strawberry & Vanilla Jumbo Swiss Rolls. Candidate A is 'Strawberry Flavour Jumbo Swiss Roll' from The BAKERY at ASDA. While it only menti
10806,59602,Tesco,llm_completion,0.85,"Tyskie is the same brand as Morrisons listing. Both are Polish lagers. Volume differs (650ml vs 500ml cluster), but this is the closest match to the cluster's c"
10895,62389,Tesco,llm_completion,0.85,"Robinsons Elderflower Cordial 500ml matches the core product (elderflower cordial, 500ml). Different brand from cluster but same variety, flavour, and volume as"
10866,15026,ASDA,llm_completion,0.85,"Same brand (Old Speckled Hen), same volume (500ml), same pack count (1). However, 'Low Alcohol' is a different variety/flavour variant from the cluster's 'Sessi"
5284,32071,Sains,llm_completion,0.85,"Both are variety assorted crisps multipacks. Cluster is Seabrook brand 450g, candidate A is Sainsbury's brand 550g with 22 pack count. Different brand (own-labe"
13581,18950,Morrisons,llm_completion,0.85,"B is truncated text that likely represents 'The Delicious Dessert Company Blonde Chocolate Eclairs' - matches brand, variety (blonde chocolate), and product typ"
968,47726,Sains,llm_completion,0.85,"Sainsbury's Almond Flakes matches the core product (flaked almonds) and is own-brand like the cluster. However, weight differs (200g vs 150g), which is a minor "
12393,18994,Morrisons,llm_completion,0.85,"Rude Health brand, coconut drink, 1000ml. The cluster shows Rude Health chilled coconut drink; candidate C is Rude Health long life coconut drink - same brand, "
12429,22105,Morrisons,llm_completion,0.85,"Lyons Viscount Mint Chocolate Biscuits, same brand and variety. Weight is 100g vs 98g in cluster - minor variation within acceptable range for same core product"
12465,21041,Morrisons,llm_completion,0.85,"Casarecce/Casareccia pasta, 500g, premium own-brand variant (Morrisons The Best matches Sainsbury's Taste the Difference and Tesco Finest tier). Same core produ"
12460,30788,Morrisons,llm_completion,0.85,Morrisons Fruit & Nut Mix matches the core product (fruit & nut mix) from both Sainsbury's and Tesco clusters. Different weight (400g vs 300g) is a minor varian
12484,7804,ASDA,llm_completion,0.85,"John West brand, Tuna Mayonnaise with Sweetcorn, 80g - matches cluster variety and weight. 'Cracker Toppers' is a sub-line but same core product (tuna mayo swee"
231,52100,Tesco,llm_completion,0.85,"Tesco Drinking Chocolate is the same core product as ASDA/Morrisons Drinking Chocolate (own-brand equivalents). However, weight differs (400g vs 500g), which te"
12527,7866,ASDA,llm_completion,0.85,"ASDA Skinless & Boneless Sardines in Tomato Sauce matches the cluster's core product (skinless, boneless, tomato sauce). Weight difference (105.9g vs 90g) is mi"
12635,18076,Morrisons,llm_completion,0.85,"White kidney beans (cannellini beans) are the same variety, matching 500g weight. Different brand (Cypressa vs Sainsbury's/Tesco own-brand) is acceptable as own"
12675,7047,ASDA,llm_completion,0.85,"Same core product (buckwheat), same weight category (400g vs 500g cluster). Minor weight difference (400g vs 500g) is acceptable variation across supermarkets. "
12704,23056,Morrisons,llm_completion,0.85,Morrisons Piccalilli is the same core product (piccalilli condiment) as the cluster. Different weight (440g vs 350g) but this is the closest match among candida
12740,8757,ASDA,llm_completion,0.85,ASDA Extra Special Spiced Apple & Pear Chutney matches the core product (spiced apple & pear chutney) with own-brand equivalent to Sainsbury's Taste the Differe
12822,22647,Morrisons,llm_completion,0.85,"Same core product (chipotle chilli paste), same weight (100g), same variety/flavour. Different brand (Santa Maria vs Gran Luchito) is acceptable as it's the cor"
12850,12921,ASDA,llm_completion,0.85,"Confetteria Rafaello is the same product as Ferrero Raffaello (Raffaello is Ferrero's brand), with coconut and almond flavour, matching 90g weight. Minor brand "
13516,9870,ASDA,llm_completion,0.85,"Garlic & Herb Flatbread product matching the cluster's core product (roasted garlic & olive oil flatbread). Similar weight range (~200g), same category, same fl"
12965,13782,ASDA,llm_completion,0.85,Island Sun Callaloo in Brine is the same core product as Dunn's River Jamaican Callaloo in Salted Water - both are callaloo in brine/salted water at approximate
13455,7502,ASDA,llm_completion,0.85,"ASDA Flaky 2 Cod Fillets 260.1g matches the cluster: same fish type (cod), same pack count (2 fillets), similar weight (260.1g vs 255g cluster average), lightly"
13422,891,ASDA,llm_completion,0.85,"ASDA Fragrant & Crunchy Spring Onions matches the core product (fresh bunched spring onions). Weight is 125g vs cluster's 100g, which is a minor variation withi"
12305,11859,ASDA,llm_completion,0.85,"Harissa paste, 90g size, same core product category. Different brand (Ainsley vs Sainsbury's/Tesco own-brand) but same variety and weight match the cluster."
13541,10582,ASDA,llm_completion,0.85,"The BAKERY at ASDA Victoria Sponge matches the core product: Victoria Sponge cake, own-brand from different SM (ASDA vs Sainsbury's/Tesco), same variety and fla"
12290,9276,ASDA,llm_completion,0.85,"Same brand (Alpro), same variety (Soya Chocolate), same type (Long Life Drink). Volume difference (1000ml vs 750ml) and pack count difference (single vs multipa"
11712,1929,ASDA,llm_completion,0.85,"ASDA own-brand squash/cordial with mango, passion fruit, and peach flavors in 1000ml. Matches the core product of the cluster (mango, passionfruit, peach squash"
13561,12064,ASDA,llm_completion,0.85,Cottage pie 800g from ASDA own-brand matches the core product (vegetable cottage pie) and weight of cluster. Different variety descriptor (not specifically 'veg
11570,14510,ASDA,llm_completion,0.85,ASDA Smoky Hunter's Chicken Breast Fillets matches the core product (Hunter's Chicken variety) and weight (425g) of the Morrisons cluster. Own-brand products ac
11587,45946,Sains,llm_completion,0.85,"Both cluster items are plain beef burgers at 454g with 4 pack count. Option F matches: 454g, 4-pack, plain British beef burgers. Option B is 'Less Than 3% Fat' "
883,39814,Sains,llm_completion,0.85,"Del Monte 100% Pure Orange Juice from Concentrate 1L matches the cluster's core product: orange juice from concentrate, 1L volume. Both ASDA and Morrisons clust"
439,43636,Sains,llm_completion,0.85,Mixed mushrooms product from Sainsbury's premium range (Taste the Difference equivalent to Finest/Extra Special). Same core product despite weight difference (2
11690,1130,ASDA,llm_completion,0.85,"ASDA Sweet & Juicy Sweetcorn Twin Pack matches the core product: sweetcorn, pack count of 2 (twin pack), same as Morrisons 2 Sweetcorn Cobs and Sainsbury's Swee"
391,53238,Tesco,llm_completion,0.85,"Both cluster items are baking potatoes at 2kg. Candidate A is Tesco Baking Potatoes 2kg, matching the core product (baking potatoes, same weight). Different sup"
11725,32391,Sains,llm_completion,0.85,"Golden Breadcrumbs, same variety/flavour, similar weight (230g vs 225g cluster), own-brand equivalent across different UK supermarkets is allowed for core unbra"
13544,17512,Morrisons,llm_completion,0.85,"Shana Karela is the same core product (chopped bitter gourd) at 300g. Different brand from Cofresh, but matches variety and weight. Shana is a known alternative"
11714,34487,Sains,llm_completion,0.85,Both are Cottage Pie Recipe Mix products with similar weight (38g cluster vs 45.1g candidate). Different brands (Schwartz vs Sainsbury's own-brand) but same cor
345,54393,Tesco,llm_completion,0.85,"Tesco Stir Fry Medley is the closest match - same product category (stir fry vegetable mix), similar weight (190g vs 220-240g cluster range), own-brand comparab"
11873,64413,Tesco,llm_completion,0.85,"Same core product (apple turnovers), same pack count (2x), similar weight (176g vs 154g - minor variation acceptable for own-brand equivalent), same category an"
308,49217,Tesco,llm_completion,0.85,"Tesco Tablet Sweeteners 300 Tablets Pack matches the cluster's core product: tablet sweeteners, 300 pack count. Brand is Tesco own-brand (equivalent to Asda/Sai"
308,22592,Morrisons,llm_completion,0.85,"Slimmers Calorie Free Sweeteners is a sweetener product matching the core product (Tate & Lyle Sweetener tablets). While the brand differs, it represents the sa"
13545,20100,Morrisons,llm_completion,0.85,This Isn't is the brand; both cluster and candidate A are plant-based chicken products from This Isn't brand. Weight differs slightly (325g vs 360g) but this is
12167,22084,Morrisons,llm_completion,0.85,"Mini breadsticks in similar format, though weight differs (100g vs 120g cluster). Core product is mini breadsticks, own-brand acceptable, but weight mismatch re"
2033,50537,Tesco,llm_completion,0.85,"Both cluster items are loose kiwi fruit (unbranded/own-brand). Tesco Large Kiwi Fruit Each is also loose kiwi fruit sold individually, matching the core product"
13442,6121,ASDA,llm_completion,0.85,"Yeo Valley brand, vanilla flavour, 450g size. 'Organic' and 'Light Bio Live' are product line descriptors within the same core product - the cluster shows one S"
3541,28352,Morrisons,llm_completion,0.85,Morrisons Slow Cooked Bourguignon matches the core product (beef bourguignon) and weight (500g is within range of 440-510g cluster). Minor text truncation in ca
8005,28221,Morrisons,llm_completion,0.85,Morrisons Smoked Lardons matches the core product (smoked bacon lardons). Weight variation (200g vs 160-175g) is minor. Own-brand equivalent to ASDA/Sainsbury's
7810,37248,Sains,llm_completion,0.85,"Same core product (Bombay Biryani seasoning mix), same brand (Shan/Indus are related), similar weight (60g vs 50g cluster). Minor weight difference but closest "
7855,17806,Morrisons,llm_completion,0.85,"Morliny brand, roast chicken fillet, 100g weight. Cluster has 8 slices specified; candidate A doesn't explicitly state slice count, but same brand/variety/weigh"
13749,6443,ASDA,llm_completion,0.85,"Cooked ham, 125g weight matches Tesco, own-brand equivalent to Sainsbury's/Tesco cluster. 'Added water' is a minor variation but core product (cooked ham slices"
13735,19838,Morrisons,llm_completion,0.85,"Same core product (Lamb Rogan Josh with rice), own-brand of different SM allowed. Minor weight difference (340g vs 400g) is acceptable variance for ready meals "
