ensemble_cluster_id,product_idx,supermarket,source,confidence,reason
10899,15107,ASDA,llm_completion,0.75,"Same brand (Corona), same variety (Extra Premium Lager), same volume (~6000ml total). PerfectDraft is a different format (draught system vs bottles) but represe"
9828,469,ASDA,llm_completion,0.75,Canderel Sweetener Tablets matches the brand and product type (tablet sachet refills) from the cluster. While exact weight/pack count not specified for candidat
10411,12412,ASDA,llm_completion,0.75,"ASDA own-brand chocolate hazelnut spread matching core product (hazelnut + chocolate), though 400g vs cluster's 350g is a weight mismatch. B has hazelnut pralin"
9646,12213,ASDA,llm_completion,0.75,"Chocolate cheesecake slices, 2 pack format, ~190g (cluster is 180g, minor variation acceptable for own-brand). Salted caramel is additional flavour but core pro"
11270,3980,ASDA,llm_completion,0.75,"Berry-based smoothie mix, similar weight (500g), own-brand ASDA product matching the core berry smoothie category of the cluster. However, includes banana which"
6510,46285,Sains,llm_completion,0.75,Sainsbury's Toulouse Inspired Cassoulet matches the sausage cassoulet core product. While 'Toulouse' is a specific variety and 'Taste the Difference' is a premi
2081,51055,Tesco,llm_completion,0.72,All cluster items are unbranded apples (own-brand from different SMs). Candidate A is Tesco own-brand apples matching this pattern. B is organic (cluster has or
89,52374,Tesco,llm_completion,0.99,"Tetley Original Tea Bags, 240 pack, 750g - matches cluster exactly across brand, variety, pack count, and weight"
9287,44401,Sains,llm_completion,0.95,Both cluster items and candidate B are yellowfin tuna steaks/fillets at 240g. A is a completely different product (tomato). B matches the core product despite d
11375,54670,Tesco,llm_completion,0.95,"Galaxy Minstrels same brand and variety, similar sharing pouch format, weight 217g matches cluster range (220-240g), same pack type"
11155,5281,ASDA,llm_completion,0.95,"Plant-based vegetable burgers, 4 pack, 450g. Own-brand products from different supermarkets (Morrisons, Tesco, ASDA) selling identical core product (veggie burg"
11165,64526,Tesco,llm_completion,0.95,"Ben & Jerry's Cookie & Brownie variety, 400ml total (4x100ml multipack), matches cluster across all criteria"
12121,49396,Tesco,llm_completion,0.95,"Growers Harvest Orange Juice Smooth 2L matches the cluster's core product: smooth orange juice, 2000ml volume. Different brand from Morrisons/Sainsbury's own-br"
9303,38413,Sains,llm_completion,0.95,"100% pure pineapple juice, 1L volume, own-brand product matching cluster's core product (pure pineapple juice). 'Squeezed' and 'Not From Concentrate' are proces"
11079,62331,Tesco,llm_completion,0.95,"Mr Kipling Cherry Bakewells, 6 pack. The '30% Less Sugar' variant is a different formulation but same core product (Cherry Bakewells), brand, and pack count as "
11268,5546,ASDA,llm_completion,0.95,"Same brand (Young's), same variety (Scampi), same weight (400g). Candidate A is the standard Young's Scampi product with description of the breading type, which"
11902,4009,ASDA,llm_completion,0.95,"All three are own-brand papayas from different UK supermarkets (Morrisons, Tesco, ASDA). Core product is identical: fresh papaya fruit. Weight specification (35"
11508,39557,Sains,llm_completion,0.95,"Same brand (J2O), same variety (Apple & Watermelon Spritz), same pack count (4x275ml), same total volume (1100ml). Minor wording difference ('Sparkling Apple & "
11019,40183,Sains,llm_completion,0.95,"Same core product: Sauternes wine, 375ml volume. All three are own-brand premium lines (Morrisons The Best, Tesco Finest, Sainsbury's Taste the Difference) from"
11554,46111,Sains,llm_completion,0.95,Both cluster items are 24 beef meatballs from UK supermarket own-brands. Candidate A is Sainsbury's 24 meatballs matching the pack count and core product. Weigh
12262,3230,ASDA,llm_completion,0.95,"Same brand (Caxton), same variety (Pink & White/Pink 'n' Whites Mallow Wafers), same weight (85g/85.4g - negligible difference), same pack count (6 Pack). Minor"
12257,7570,ASDA,llm_completion,0.95,"Same brand (Napolina), same variety (Peeled Plum Tomatoes), same pack count (4x400g ≈ 1595.7g), same core product as cluster"
12283,137,ASDA,llm_completion,0.95,"Tetley Original 80 Tea Bags at 250g matches the cluster exactly: same brand (Tetley), same variety (Original/Everyday are equivalent standard lines), same pack "
11579,14691,ASDA,llm_completion,0.95,"Same core product: breaded garlic chicken kievs, pack of 2, weight 260-270g range. Own-brand equivalent across different supermarkets is allowed. B and C are ju"
9213,3804,ASDA,llm_completion,0.95,"Vifon brand, chicken flavour variety, 70g weight - matches cluster products from Morrisons and Tesco. 'Chinese' vs 'Chinski' and 'Golden' are minor naming varia"
9219,14822,ASDA,llm_completion,0.95,"Same brand (Tarczynski), same weight (220g), same core product (ham/pork frankfurters). 'Frankfurters' is a common alternative term for 'Hot Dogs' - both are th"
11628,43390,Sains,llm_completion,0.95,"Same core product: large flat mushrooms, 250g weight. 'White' descriptor in Sainsbury's matches the unmarked variety in cluster (flat mushrooms are typically wh"
11599,6529,ASDA,llm_completion,0.95,"Both cluster items are slow cooked boneless beef ribs with BBQ sauce. ASDA option B matches this core product - same meat cut, same cooking method, same BBQ fla"
9138,14165,ASDA,llm_completion,0.95,"Same brand (Nissin), same product line (Demae Ramen), same flavour (Beef), same weight (100g), same pack count (1). Matches cluster core product exactly."
11584,45988,Sains,llm_completion,0.95,"Same core product: turkey thigh mince, 500g weight, 7% fat specification. Own-brand products from different supermarkets (Morrisons, Tesco, Sainsbury's) represe"
11553,14501,ASDA,llm_completion,0.95,"ASDA Extra Large Chicken matches the cluster: whole chicken, extra large size (~2.25kg), fresh/uncooked, British. Own-brand from different SM is allowed as core"
10936,14979,ASDA,llm_completion,0.95,"Coors Lager Beer 4 Pack Can matches the cluster: same brand (Coors), same variety (lager/standard), same volume (1750ml), same pack format (4x440ml cans). Candi"
9315,9720,ASDA,llm_completion,0.95,"Same core product: cheese & garlic bread/pizza bread, same weight (280g), same own-brand format across UK supermarkets. 'Thin Stonebaked' and 'Pizza Bread' are "
10980,39347,Sains,llm_completion,0.95,"Same brand (Aperol), same variety (Aperitivo), same volume (700ml/70cl), same pack count (1). Candidate A matches all criteria of the cluster."
11931,62452,Tesco,llm_completion,0.95,"Same brand (Sacla), same variety (vegan cheese sauce), same weight (350g). Minor description difference ('Cheese Flavoured White Sauce With Soya' vs 'Cheese Sau"
9459,38370,Sains,llm_completion,0.95,"Sainsbury's British Semi Skimmed Milk SO Organic 2.27L matches the cluster's core product: same variety (semi skimmed), same fat content, same volume (2273.04ml"
9548,53164,Tesco,llm_completion,0.95,"Tesco Cheese Crust 6 X Mini Pork Pies 300G matches the cluster: same core product (mini pork pies with cheese), same pack count (6), same weight (300g). Differe"
9593,38460,Sains,llm_completion,0.95,"Same brand (Tropicana), same variety (Original Orange with bits), same volume (900ml). Minor wording variation ('Fruit Juice with Bits' vs 'Orange with Juicy Bi"
9694,1914,ASDA,llm_completion,0.95,"ASDA Smooth Orange Juice from Concentrate is 1000ml, matches the volume and type (from concentrate) of the cluster. Own-brand products from different supermarke"
11985,58915,Tesco,llm_completion,0.95,"Pimm's No.1 Original, 700ml volume matches cluster exactly. Brand, variety, and volume all identical across Morrisons, Sainsbury's, and Tesco listings."
9751,9611,ASDA,llm_completion,0.95,ASDA Beefy Sharing Potato Sticks matches the cluster's beef flavour potato sticks at 150g. Own-brand from different supermarket with identical core product (bee
11799,16980,ASDA,llm_completion,0.95,All three are kiwi fruits with 'gold' variety specification. Cluster has Morrisons and Sainsbury's own-brand gold kiwis; ASDA Extra Special 4 Hand Picked Golden
10038,7552,ASDA,llm_completion,0.95,"ASDA own-brand chopped tomatoes in tomato juice, 4x400g (1600g) matches cluster core product - same variety, weight, and pack count as Morrisons and Tesco own-b"
10045,2907,ASDA,llm_completion,0.95,"Same core product: wholewheat fusilli pasta, 500g. Own-brand products from different supermarkets (Morrisons, Tesco, ASDA) with identical specifications are acc"
11747,11371,ASDA,llm_completion,0.95,"Same brand (Oshee), same product line (Vitamin Cocktail), same volume (250ml), same pack count (1). The descriptor 'Diet Supplement Guava-Orange Flavour Sparkli"
9039,53713,Tesco,llm_completion,0.95,"Tesco Lactose Free Semi Skimmed Dairy Drink 1Ltr matches the cluster's core product: lactose-free, semi-skimmed milk drink variant, 1000ml volume. The cluster c"
10203,63403,Tesco,llm_completion,0.95,"Pataks Garlic & Coriander Papadums 80g matches the cluster's core product: same flavour (Garlic & Coriander), same format (papadums/poppadoms), same weight (80g"
11722,2115,ASDA,llm_completion,0.95,"Same core product: desiccated coconut, 200g. Whitworths is a branded variant of the same unbranded product category as the Morrisons and Tesco own-brand version"
12074,16420,ASDA,llm_completion,0.95,"Same brand (Yoplait Yop), same flavour (Strawberry), same weight (500g), same product type (yogurt drink). Matches cluster perfectly."
10227,46415,Sains,llm_completion,0.95,Plain naan bread product matching cluster. Sainsbury's own-brand naan matches Morrisons and Tesco own-brand naans (same core unbranded product allowed). 'Flameb
9324,44153,Sains,llm_completion,0.95,"Sainsbury's British Peppered Cooked Ham Slices matches the cluster's core product: peppered ham, 120g weight. Own-brand variants across different supermarkets w"
10238,32333,Sains,llm_completion,0.95,Butter beans in 380g carton/tin format. Own-brand products from different supermarkets (Sainsbury's SO Organic vs Cirio/Laila) are acceptable as they represent 
10573,34332,Sains,llm_completion,0.95,"Both cluster and candidate A are Red Thai Curry sauce with 350g weight (cluster 340g vs candidate 350g is minor variation within typical range), same core produ"
10670,60317,Tesco,llm_completion,0.95,"Same brand (Wray & Nephew), same variety (Overproof White Rum), same volume (700ml/70cl), same pack count (1). Candidate B is different brand (Duppy Share) and "
10773,60114,Tesco,llm_completion,0.95,"Same brand (WKD), same variety (Blue), same volume (1000ml), same pack count (4x250ml). Candidate A matches all core product criteria from the cluster."
11679,943,ASDA,llm_completion,0.95,"ASDA own-brand fresh basil 30g matches the core product (fresh basil, 30g) from Morrisons and Sainsbury's clusters. Variety is basil, weight is identical at 30g"
9478,44295,Sains,llm_completion,0.95,"Billy Bear Slices brand match, Ham variety consistent with cluster, 100g weight matches Tesco listing"
12308,20801,Morrisons,llm_completion,0.95,"Same brand (Baxters), same variety (Scotch Broth), same weight (400g). Minor wording variation ('Favourites Scotch Broth' vs 'Favourites Scotch Broth Soup') is "
7662,46901,Sains,llm_completion,0.95,"Sesame Snaps Original, 120g total weight. The x4 pack is a different pack format but same core product - same brand, variety, and weight as cluster."
9050,36075,Sains,llm_completion,0.95,"Same core product: vegetable gravy granules, 170g pack. Own-brand from different supermarket (Sainsbury's vs Morrisons/Tesco) with identical variety, weight, an"
5044,53688,Tesco,llm_completion,0.95,"Same core product: skimmed long life/UHT milk, 6x1L pack (6000ml total). Own-brand products from different supermarkets with identical specifications match the "
2453,25151,Morrisons,llm_completion,0.95,"McGuigan brand, Chardonnay variety, 750ml volume. BIN 156 is a different line within McGuigan's range but same core product (McGuigan Chardonnay). Cluster shows"
2460,38793,Sains,llm_completion,0.95,"Same brand (Dark Horse), same variety (Chardonnay), same volume (750ml/75cl), same pack count (1). Candidate A is the exact match to the cluster products from A"
2494,59807,Tesco,llm_completion,0.95,"Angelo Taurini Clementine Bucks Fizz matches the cluster's Bucks Fizz product type, same 750ml volume. The cluster contains Bucks Fizz variants from different s"
2550,24523,Morrisons,llm_completion,0.95,"Same variety (White Zinfandel), same volume (750ml), same pack count (1). Morrisons own-brand matches the core product in the cluster (Nice Drop and Sundown Bea"
2592,39727,Sains,llm_completion,0.95,"Same brand (Thatchers), same variety (Rosé/Apple Rose Cider - both rosé ciders), same volume (1760ml), same pack count (4x440ml). Minor naming variation ('Rosé'"
2611,39183,Sains,llm_completion,0.95,"Same brand (Echo Falls), same core product (Fruit Fusion Sparkling), same volume (750ml). The cluster lists 'Sparkling Summer Garden' but candidate A is 'Fruit "
13608,28483,Morrisons,llm_completion,0.95,"Same core product: Cavolo Nero kale, 200g pack. Own-brand products from different supermarkets (Sainsbury's, Tesco, Morrisons) are allowed when the unbranded pr"
4734,55015,Tesco,llm_completion,0.95,Tesco Organic Extra Virgin Olive Oil 500ml matches the cluster's core product: organic extra virgin olive oil in 500ml format. All three are own-brand supermark
13579,19117,Morrisons,llm_completion,0.95,"Same brand (Alpro), same format (High Protein soya yoghurt alternative), same weight (200g). Flavour is tropical fruit in cluster vs mango banana in candidate -"
4953,24186,Morrisons,llm_completion,0.95,"Same brand (Schwartz), same variety (Nadiya Kicking Kebabs), same weight (75g). Candidate A uses 'Chicken Kebab' which is a specification of the core 'Kicking K"
5076,44648,Sains,llm_completion,0.95,"Same brand (Freshlay Golden Yolks), same variety (Free Range), same pack count (x10), same weight category (Mixed Weight). Matches cluster core product."
13631,1024,ASDA,llm_completion,0.95,All three are own-brand pak choi/choi sum products at 200g. The variety descriptors ('Mild & Crisp' vs plain) are minor marketing variations of the same core pr
5200,18478,Morrisons,llm_completion,0.95,"Oatly brand, Barista Edition, 1000ml long life format. Matches cluster exactly. B is Organic variant (different variety), C-E are own-brand products (not Oatly)"
5266,52385,Tesco,llm_completion,0.95,"Tesco Variety Crisps 6X25g (150g total) matches the cluster's 'Variety Crisps' core product - same own-brand variety assortment, same weight, same pack format. "
5291,23094,Morrisons,llm_completion,0.95,"Same brand (Smiths), same variety (Frazzles Crispy Bacon), same weight (120g), same pack type (Sharing Crisps/Bag)"
13460,5261,ASDA,llm_completion,0.95,"Both cluster items are 16 vegetable fingers, ~450g. ASDA candidate D is 'Plant Based by ASDA 16 Veggie Fingers 450g' - same pack count (16), same weight (450g),"
5633,31033,Morrisons,llm_completion,0.95,"Same brand (Skittles), same variety (Fruit), same pack count (18x18g = 18pk), nearly identical weight (324g vs 320g - minor variance acceptable). Candidate B is"
13417,28437,Morrisons,llm_completion,0.95,"Morrisons The Best Mash Potato 400g matches the cluster's core product (mashed potato, 400g). Own-brand products from different supermarkets are equivalent when"
5834,46527,Sains,llm_completion,0.95,"Same core product: Triple Chocolate Muffins, pack count x4. Own-brand products from different supermarkets (ASDA, Tesco, Sainsbury's) with identical variety and"
5825,46487,Sains,llm_completion,0.95,"Same core product: white iced ring doughnuts, pack of 4. All three are supermarket own-brand equivalents with identical variety, flavour, and pack count."
13361,25076,Morrisons,llm_completion,0.95,"Same brand (Greene King), same variety (Level Head Session IPA), same pack count (4x330ml), same total volume (1320-1321.4ml - negligible difference likely due "
13198,28017,Morrisons,llm_completion,0.95,"Same brand (Mountain Dew), same variety (Citrus Blast implied by context - standard Mountain Dew), same volume (500ml), same pack count (1). Candidate A matches"
2402,25699,Morrisons,llm_completion,0.95,"All three are own-brand Late Bottled Vintage (LBV) Port, 750ml. LBV Port is the core product - same variety, same volume, different supermarket own-brands allow"
2294,39085,Sains,llm_completion,0.95,"Same brand (Napoleon), same variety (VSOP), same volume (1L). Candidate B is a different brand (Fundador) and different type (Brandy de Jerez), so not a match."
13188,24583,Morrisons,llm_completion,0.95,"Same brand (Tia Maria), same variety (coffee liqueur), same volume (700ml). The Sains and Tesco listings are both Tia Maria coffee liqueur at 700ml; Morrisons c"
13922,14769,ASDA,llm_completion,0.95,"ASDA Extra Special 10 Cumberland Pork Sausages 650g matches the cluster: same variety (Cumberland), same pack count (10), same weight (650g), and own-brand prem"
89,31561,Sains,llm_completion,0.95,"Tetley brand, tea bags, 240 pack count, 750g weight. 'Everyday' vs 'Original' are different varieties, but this is the closest match. However, the variety diffe"
291,53715,Tesco,llm_completion,0.95,"Splenda Minis Zero Calorie Sweetener tablets, 100 pack matches the cluster's Splenda Minis product line with same brand, variety, and format"
297,21198,Morrisons,llm_completion,0.95,"Truvia Sweetener Tablets matches the brand (Truvia), product type (sweetener tablets), and core product. While exact weight/pack count not specified for candida"
353,43638,Sains,llm_completion,0.95,"Same core product: wild rocket/rocket salad, 60g pack, own-brand salad leaf product. Candidate A is a composite salad with salmon and potatoes, fundamentally di"
14157,16318,ASDA,llm_completion,0.95,"Same brand (Wrigley's Extra), same flavour (Peppermint), same weight (84g), same pack count (6x10 pieces), sugar free. Perfect match to cluster."
14123,29508,Morrisons,llm_completion,0.95,Clarence Court Burford Browns brand matches cluster. Large Free Range Eggs matches. Pack count appears to be 10 (truncated text 'F…' likely indicates full produ
825,27992,Morrisons,llm_completion,0.95,"Same brand (Welch's), same variety (Grape Boost Purple Grape), same volume (1000ml). Matches cluster product from ASDA and Tesco."
836,62290,Tesco,llm_completion,0.95,"Same brand (Tropicana), same variety (Original Orange with bits), same volume (1500ml). Minor wording variation ('Juicy Bits' vs 'Fruit Juice With Bits') repres"
870,50092,Tesco,llm_completion,0.95,"Fruit Shoot brand, kids juice drink, 8x200ml pack (1600ml total), matches Sainsbury's entry in cluster. Different flavour (Apple & Blackcurrant vs Apple) but sa"
946,37227,Sains,llm_completion,0.95,Both cluster items and candidate A are 12-cup muffin/bun trays. A is Sainsbury's Basics own-brand equivalent to George Home and Tesco own-brands. Same core prod
2215,57255,Tesco,llm_completion,0.95,"Same brand (Sourz), same flavor (Cherry), same volume (70cl/700ml). The phrase 'The Original Cherry Sweet & Sour Spirit Drink' describes the same product varian"
1001,36145,Sains,llm_completion,0.95,"Same brand (Baked With Love), same variety (Mini Blossoms), same pack count (48), same product type (cake decorations). Weight difference (3g vs unstated in clu"
13856,17001,ASDA,llm_completion,0.95,"Same core product: toffee & vanilla ice cream cones, 4x110ml (440ml total). Own-brand versions from different UK supermarkets (Sainsbury's, Tesco, ASDA) are all"
13766,19644,Morrisons,llm_completion,0.95,Morrisons Wensleydale matches the core product (Wensleydale cheese variety) from the cluster. All three are own-brand supermarket versions of the same unbranded
13740,12151,ASDA,llm_completion,0.95,"ASDA Main For Two Chicken Jalfrezi 400g matches the core product (Chicken Jalfrezi with Pilau Rice, 400g). Although labeled 'For Two' vs 'For One', the variety,"
1718,48706,Sains,llm_completion,0.95,"Same brand (Cadbury), same variety (Brunch Choc Chip), same weight (160g), same pack count (5x32g). Matches cluster listings exactly."
13680,12318,ASDA,llm_completion,0.95,"All three products are lamb moussaka ready meals at 400g from different UK supermarket own-brands (Sainsbury's Taste the Difference, Tesco Finest, and ASDA Bist"
1993,60607,Tesco,llm_completion,0.95,"Tesco Macaroni Cheese matches the core product (macaroni cheese pasta & sauce) from the cluster. All candidates are own-brand products, which is allowed. Weight"
13671,18558,Morrisons,llm_completion,0.95,"Own-brand mini sausage rolls, x20 pack, 200g weight matches Sainsbury's exactly. Same core product as cluster (mini pork sausage rolls are the standard variety)"
13640,1100,ASDA,llm_completion,0.95,"Same core product (Tenderstem Broccoli), same weight (320g vs 330g is acceptable variation for fresh produce), own-brand of different supermarket which is allow"
2226,24592,Morrisons,llm_completion,0.95,"Same brand (Malibu), same variety (Original), same volume (700ml). Matches cluster perfectly."
6039,46389,Sains,llm_completion,0.95,"Same brand (Sheldons), same product type (Oven Bottom Muffins), same pack count (x6). 'White' variety specification is consistent with the base product."
13453,19416,Morrisons,llm_completion,0.95,"All three are own-brand double cream at 300ml. Sainsbury's SO Organic, Creamfields, and Morrisons British are all supermarket own-brand double cream products wi"
11593,46023,Sains,llm_completion,0.95,"Both cluster items are plain rump steak from premium own-brand lines (Morrisons The Best, Tesco Finest). Candidate A is Sainsbury's Taste the Difference plain r"
6750,33019,Sains,llm_completion,0.95,"Same brand (FREEE/Doves Farm), same variety (gluten free white/plain flour), same weight (1kg). Minor naming variation ('White Bread Flour' vs 'Plain White Flou"
7143,27456,Morrisons,llm_completion,0.95,"Same brand (Milkybar), same variety (White Chocolate Buttons), same weight (175g vs 176g - negligible difference, likely same product with rounding), same shari"
12350,16689,ASDA,llm_completion,0.95,"ASDA Organic White Basmati Rice 500g matches the cluster: all are organic basmati rice in 500g packs. Own-brand across different SMs (Sainsbury's, Tesco, ASDA) "
7227,58453,Tesco,llm_completion,0.95,"Same brand (Thorntons), same variety (Classic), same weight (449g). The Tesco listing includes additional descriptive text about chocolate types but represents "
12932,9718,ASDA,llm_completion,0.95,"Same core product: lightly salted tortilla chips, free from range, own-brand across different SMs. Only difference is weight (180g vs 200g), but this is a minor"
7302,39097,Sains,llm_completion,0.95,"Lanson brand, rosé/pink champagne variety, 750ml volume. 'Le Black Création' is Lanson's rosé champagne line, matching the cluster's Lanson Rosé products from A"
7490,24242,Morrisons,llm_completion,0.95,"Same brand (Vegemite), same variety (yeast extract spread), same weight (220g). 'Spread' is a common descriptor synonym for 'Yeast Extract' in product naming co"
7513,25522,Morrisons,llm_completion,0.95,"Same brand (19 Crimes), same variety (The Banished Dark Red), same volume (750ml). Product A omits 'Dark Red' in name but this is likely a listing variation of "
11593,14585,ASDA,llm_completion,0.95,"ASDA Flavoursome Beef Rump Steak is a rump steak (same cut as cluster), similar weight (250g vs 225-255g range), and own-brand products across different SMs wit"
12516,22806,Morrisons,llm_completion,0.95,"Same brand (Haribo), same variety (Chamallows Pink & White Marshmallows), same weight (140g). 'Share Bag' is packaging descriptor, not a core product difference"
12681,21039,Morrisons,llm_completion,0.95,"Same brand (Bisto), same product line (Reduced Salt Gravy Granules), same weight (300g). The 'Beef' specification in candidate A is a standard flavour variant o"
7970,47986,Sains,llm_completion,0.95,"Sainsbury's own-brand product matching cluster criteria: smoked back bacon, 10 rashers, 300g. Same core product as ASDA and Tesco own-brand equivalents. B diffe"
8733,32639,Sains,llm_completion,0.95,"All three are table salt 750g products. Cluster contains own-brands (ASDA, Dri-Pak/Tesco), candidate A is Saxa branded table salt 750g - same core unbranded pro"
12146,6837,ASDA,llm_completion,0.95,"ASDA Rainbow Hoops matches the core product: multigrain hoops cereal, 375g weight. Own-brand versions of identical unbranded products across different supermark"
8031,46102,Sains,llm_completion,0.95,"Same core product: 6 pork sausages, 400g pack. D is Sainsbury's premium own-brand (Taste the Difference) matching the cluster's premium own-brands (ASDA Extra S"
8116,60487,Tesco,llm_completion,0.95,"Same brand (Morland/Old Crafty Hen), same variety (Vintage Ale), same volume (500ml), same pack count (1). Candidate B is a different brand (Hobgoblin) and diff"
8514,46044,Sains,llm_completion,0.95,"Both cluster items are diced lamb leg at 300g. Candidate A is Sainsbury's diced lamb (Extra Lean variety) at 300g - same cut, same weight, same core product. B "
12430,23342,Morrisons,llm_completion,0.95,"Same brand (Baxters), same flavour (Cream of Asparagus), same weight (400g). 'Luxury' is a product line descriptor common in Baxters range and does not constitu"
13068,29533,Morrisons,llm_completion,0.95,"Highland Spring Still Water 1.5L matches the cluster exactly: same brand (Highland Spring), same variety (still water), same volume (1500ml), and same pack coun"
7178,21713,Morrisons,llm_completion,0.95,"Same brand (Twix), same variety (Extra/Xtra Milk Chocolate Biscuit Twin Bars), same weight (75g), same pack count (twin bars). 'Extra' and 'Xtra' are spelling v"
6159,26106,Morrisons,llm_completion,0.95,"Plantastic brand, Millionaire Flapjack variety with chocolate & caramel flavor. Candidate C matches the core product despite missing explicit pack count '5' in "
6345,28063,Morrisons,llm_completion,0.95,"Same brand (Sodastream), same flavour (Pepsi Max), same volume (440ml), same pack count (1). Matches cluster exactly."
13137,30199,Morrisons,llm_completion,0.95,"Ocean Spray branded sparkling water cranberry 1L - matches brand, flavour, volume, and format of cluster"
6158,30076,Morrisons,llm_completion,0.95,"Mr Kipling brand, chocolatey/brownie variety, 5 pack count. 'Signature' line is same core product as 'Seriously Chocolatey' - both are Mr Kipling's standard bro"
8978,19682,Morrisons,llm_completion,0.95,"Greek style yogurt with honey, 450g - matches the core product specifications of the cluster. Brand is different (Longley Farm vs ASDA/Sainsbury's own-brand) bu"
8765,31812,Sains,llm_completion,0.95,"Same core product: apple sauce. Own-brand variants from different retailers (ASDA, Tesco, Sainsbury's) are acceptable. Similar weight/volume (250-280ml/g range)"
13138,1971,ASDA,llm_completion,0.95,"Tropicana Sensations Multivitamin Boost 850ml matches the cluster exactly - same brand, same product line (Sensations Multivitamin Boost), same volume, and appe"
12341,22284,Morrisons,llm_completion,0.95,"Same core product: petits pois & carrots, own-brand across different UK supermarkets, 400g weight matches Sainsbury's. Candidate B is a branded soup (Baxters) w"
12435,23684,Morrisons,llm_completion,0.95,"Same brand (Baxters), same variety (Beef Consommé soup), same weight (400g). 'Luxury' is a product line designation within the same core variety."
12355,23082,Morrisons,llm_completion,0.95,"Canderel brand, tablet form, 0 calories matches cluster. Pack size 300 tablets x 25.5g is standard Canderel tablets product line."
6343,28081,Morrisons,llm_completion,0.95,"Sodastream 7Up Free Of Sugar matches the cluster's core product: SodaStream brand, 7Up Free flavour (sugar-free variant), 440ml volume. Candidates A and B lack "
6502,35331,Sains,llm_completion,0.95,Capsicana Tasty Taco Seasoning Mix 28g is a taco seasoning product matching the core product (taco seasoning mix). Weight varies slightly (28g vs 30-34.5g in cl
6729,35058,Sains,llm_completion,0.95,Both cluster and candidate C are free-from rice cereal products at 300g. ASDA and Tesco use 'Rice Snaps' branding while Sainsbury's uses 'Rice Pops' - these are
9294,61534,Tesco,llm_completion,0.92,"Grated mature cheddar, 250g format matches cluster. Creamfields is a branded alternative to own-brand grated mature cheddar, but core product (grated mature che"
13854,15200,ASDA,llm_completion,0.92,"Aberdeen Angus beef quarter pounders, 450g pack of 4. Matches cluster's core product (Aberdeen Angus quarter pounders) despite own-brand variation (Sainsbury's "
14222,29369,Morrisons,llm_completion,0.92,"Same brand (Moo Free), same weight (150g), same core product (Easter egg hunt box). Minor naming variation ('Box' vs 'Kit') is acceptable as it describes the sa"
13078,27902,Morrisons,llm_completion,0.92,"Morrisons Apple & Elderflower matches the brand-agnostic core product (Apple & Elderflower juice). Volume is 946ml vs 900ml cluster, but this is a minor varianc"
11228,5366,ASDA,llm_completion,0.92,"ASDA Bake at Home All-Butter Pains Au Chocolat matches the core product: same variety (pain au chocolat), same all-butter specification, same pack count (6), si"
12367,8649,ASDA,llm_completion,0.85,"Same core product: sage & red onion stuffing mix, 110g weight matches Sainsbury's. Different own-brand (ASDA vs Sainsbury's/Tesco) is acceptable. Minor flavor v"
14008,10390,ASDA,llm_completion,0.85,"ASDA Baker's Selection Sugar Ring Donuts matches the cluster: own-brand sugar ring doughnuts, x5 pack count, same core product across different supermarket own-"
11622,3947,ASDA,llm_completion,0.85,"Same core product: seedless red grapes. Own-brand across different supermarkets (Morrisons, Tesco, ASDA) is acceptable. Weight difference (400g vs 375g) is mino"
13951,10419,ASDA,llm_completion,0.85,"Both are chocolate iced ring doughnuts in a 4-pack format from supermarket own-brands. Option A specifies '12 Choc Iced Donuts' which is a larger pack, making i"
12331,18019,Morrisons,llm_completion,0.85,"A is black pepper whole peppercorns at 250g, matching the cluster's core product (whole black peppercorns). B is ground pepper, a different form/variety, so exc"
11588,61094,Tesco,llm_completion,0.85,"Own-brand beef mince, 750g weight matches cluster. Fat content (5%) aligns with Sainsbury's in cluster. Core product is identical beef mince."
14124,26008,Morrisons,llm_completion,0.85,"Warburtons Sandwich Thins product line, x6 pack format matches cluster. 'Soft White Sliced' is the variety of the standard Sandwich Thins. Other candidates are "
14180,14572,ASDA,llm_completion,0.85,ASDA Succulent Unsmoked Gammon Joint matches the cluster's core product (unsmoked gammon joint) with comparable weight (1.8kg vs 1.4-2.2kg range). B is also uns
13958,26170,Morrisons,llm_completion,0.85,All three are own-brand brown sourdough at 400g. Morrisons 'The Best' is equivalent tier to Sainsbury's 'Taste the Difference' premium lines. Core product (brow
11624,58376,Tesco,llm_completion,0.85,Royal Gala apple variety matches cluster. 'Large Gala Apples' is the same variety. Single loose apple (160g) aligns with 'Single' unit in cluster. Own-brand Tes
13924,14778,ASDA,llm_completion,0.85,"ASDA Flavourful 8 Pork Sausages matches the cluster's core product: 8 pork sausages, 450g (vs 454g in cluster - negligible difference within normal variation), "
14077,28909,Morrisons,llm_completion,0.85,"Morrisons own-brand Mint Chocolate Cones, 440ml pack matching Sainsbury's and Tesco cluster. Same variety, volume, and pack format as the core product."
13177,30358,Morrisons,llm_completion,0.85,Campo Viejo Rioja matches the cluster's brand (Campo Viejo) and region (Rioja). While the specific classification differs slightly between cluster items (Gran R
12130,28395,Morrisons,llm_completion,0.85,Small bananas in a pack format matching the cluster's focus on smaller banana sizes (x8 and 6-pack). Candidate B explicitly identifies 'Snack Size Bananas' whic
12509,27228,Morrisons,llm_completion,0.85,"Extra White Sugarfree Gum matches brand (Extra/Wrigley's), flavour (White), sugar-free status, and appears to be same 46-piece bottle format. Full product name "
